"ConceptScheme","labelStyle","Concept","prefLabel","sortorder","prefValue"
"ISCO-68_Ganzeboom","en","1719","CLASSICAL MUSICIAN",160,1719
"ISCO-68_Ganzeboom","en","1720","DANCERS ARW",161,1720
"ISCO-68_Ganzeboom","en","1721","DANCING TEACHER",162,1721
"ISCO-68_Ganzeboom","en","1729","DANCER",163,1729
"ISCO-68_Ganzeboom","en","1730","ACTORS ARW",164,1730
"ISCO-68_Ganzeboom","en","1731","STAR ACTOR",165,1731
"ISCO-68_Ganzeboom","en","1732","DRAMATIC DIRECTOR",166,1732
"ISCO-68_Ganzeboom","en","1739","ACTOR",167,1739
"ISCO-68_Ganzeboom","en","1740","PRODUCER PERF ARTS",168,1740
"ISCO-68_Ganzeboom","en","1749","DRAMATIC PRODUCER",169,1749
"ISCO-68_Ganzeboom","en","1750","CIRCUS PERFORMER",170,1750
"ISCO-68_Ganzeboom","en","1790","PERFORM ARTIST NEC",171,1790
"ISCO-68_Ganzeboom","en","1791","ENTERTAINER",172,1791
"ISCO-68_Ganzeboom","en","1799","RADIO TV ANNOUNCER",173,1799
"ISCO-68_Ganzeboom","en","1800","SPORTSMEN ARW",174,1800
"ISCO-68_Ganzeboom","en","1801","COACH-MANAGER",175,1801
"ISCO-68_Ganzeboom","en","1809","PROFESSIONAL ATHLETES",176,1809
"ISCO-68_Ganzeboom","en","1900","PROF WRKRS NEC",177,1900
"ISCO-68_Ganzeboom","en","1910","LIBRARIAN",178,1910
"ISCO-68_Ganzeboom","en","1920","SOCIOLOGIST ARW",179,1920
"ISCO-68_Ganzeboom","en","1921","PSYCHOLOGIST",180,1921
"ISCO-68_Ganzeboom","en","1922","ARCHEOLOGIST",181,1922
"ISCO-68_Ganzeboom","en","1923","HISTORIAN",182,1923
"ISCO-68_Ganzeboom","en","1924","SOCIAL SCIENTIST NEC",183,1924
"ISCO-68_Ganzeboom","en","1929","SOCIOLOGIST",184,1929
"ISCO-68_Ganzeboom","en","1930","SOCIAL WORKER ARW",185,1930
"ISCO-68_Ganzeboom","en","1931","GROUP WRKR",186,1931
"ISCO-68_Ganzeboom","en","1939","SOCIAL WRKR",187,1939
"ISCO-68_Ganzeboom","en","1940","OCCUP SPECIALIST ARW",188,1940
"ISCO-68_Ganzeboom","en","1941","JOB COUNSELOR",189,1941
"ISCO-68_Ganzeboom","en","1949","PERSONNEL DIRECTOR",190,1949
"ISCO-68_Ganzeboom","en","1950","PHILOLOGISTS",191,1950
"ISCO-68_Ganzeboom","en","1951","PHILOLSTS,TRANSLATORS",192,1951
"ISCO-68_Ganzeboom","en","1959","TRANSLATOR",193,1959
"ISCO-68_Ganzeboom","en","1960","GENERIC PROFESSIONAL",194,1960
"ISCO-68_Ganzeboom","en","1990","OTHER PROF WRKR",195,1990
"ISCO-68_Ganzeboom","en","1991","DIVINER",196,1991
"ISCO-68_Ganzeboom","en","1992","FINGERPRINT EXPERT",197,1992
"ISCO-68_Ganzeboom","en","1993","EXPLORER",198,1993
"ISCO-68_Ganzeboom","en","1994","PEACE CORPS MEMBER",199,1994
"ISCO-68_Ganzeboom","en","1995","ADVERTISING EXECUTIVE",200,1995
"ISCO-68_Ganzeboom","en","1999","TECHNICIAN",201,1999
"ISCO-68_Ganzeboom","en","2000","GOVERNMNT ADMINISTRTORS",202,2000
"ISCO-68_Ganzeboom","en","2010","GOV JURISDIC HEADS",203,2010
"ISCO-68_Ganzeboom","en","2011","PROVINCIAL GOVERNOR",204,2011
"ISCO-68_Ganzeboom","en","2012","DISTRICT HEAD",205,2012
"ISCO-68_Ganzeboom","en","2013","HEAD LARGE CITY",206,2013
"ISCO-68_Ganzeboom","en","2014","HEAD SMALL CITY",207,2014
"ISCO-68_Ganzeboom","en","2015","VILLAGE HEAD",208,2015
"ISCO-68_Ganzeboom","en","2019","CHIEF OF STATE",209,2019
"ISCO-68_Ganzeboom","en","2020","LEGISLTV BODY MEMBER",210,2020
"ISCO-68_Ganzeboom","en","2021","MEMBER UPPER HOUSE",211,2021
"ISCO-68_Ganzeboom","en","2022","MEMBER LOWER HOUSE",212,2022
"ISCO-68_Ganzeboom","en","2023","MEMBER PROVINCIAL HOUSE",213,2023
"ISCO-68_Ganzeboom","en","2024","MEMBER LOCAL COUNCIL",214,2024
"ISCO-68_Ganzeboom","en","2029","LEADER OF HOUSE",215,2029
"ISCO-68_Ganzeboom","en","2030","HIGHER ADMINISTRATIVE OFF",216,2030
"ISCO-68_Ganzeboom","en","2031","AMBASSADOR",217,2031
"ISCO-68_Ganzeboom","en","2032","DIPLOMAT",218,2032
"ISCO-68_Ganzeboom","en","2033","HIGH CIVIL SERVANT DEPT HEAD",219,2033
"ISCO-68_Ganzeboom","en","2034","DEPT HEAD LOCAL GOVERNMENT",220,2034
"ISCO-68_Ganzeboom","en","2035","DEPHEAD LOC GOVRNMT",221,2035
"ISCO-68_Ganzeboom","en","2036","CHIEFS COUNSELOR",222,2036
"ISCO-68_Ganzeboom","en","2039","GOVERNMENT MINISTER",223,2039
"ISCO-68_Ganzeboom","en","2100","MANAGERS",224,2100
"ISCO-68_Ganzeboom","en","2110","GENERAL MANAGER",225,2110
"ISCO-68_Ganzeboom","en","2111","HEAD OF LARGE FIRM",226,2111
"ISCO-68_Ganzeboom","en","2112","HEAD OF FIRM",227,2112
