"ConceptScheme","labelStyle","Concept","prefLabel","sortorder","prefValue"
"KldB92","de","2250","Metallschleifer/innen, allgemein",355,2250
"KldB92","de","2251","Zerspanungsmechaniker/innen (Schleiftechnik)",356,2251
"KldB92","de","2253","Flächenschleifer/innen",357,2253
"KldB92","de","2254","Rundschleifer/innen",358,2254
"KldB92","de","2255","Feinschleifer/innen",359,2255
"KldB92","de","2256","Metallscharfschleifer/innen",360,2256
"KldB92","de","2257","Metallschleiferhelfer/innen",361,2257
"KldB92","de","2258","Werkzeugschleifer/innen",362,2258
"KldB92","de","2259","andere Metallschleifer/innen",363,2259
"KldB92","de","2291","Hobler/innen",364,2291
"KldB92","de","2292","Metallsäger/innen",365,2292
"KldB92","de","2293","Feiler/innen",366,2293
"KldB92","de","2294","Entgrater/innen",367,2294
"KldB92","de","2295","Erodierer/innen",368,2295
"KldB92","de","2297","Helfer/innen in der spanenden Metallverformung, a.n.g.",369,2297
"KldB92","de","2299","andere Metallverformer/innen (spanend)",370,2299
"KldB92","de","2310","Metallpolierer/innen o.n.A.",371,2310
"KldB92","de","2311","Feinpolierer/innen",372,2311
"KldB92","de","2317","Metallpoliererhelfer/innen",373,2317
"KldB92","de","2319","andere Metallpolierer/innen",374,2319
"KldB92","de","2330","Metallvergüter/innen o.n.A.",375,2330
"KldB92","de","2331","Universalhärter/innen",376,2331
"KldB92","de","2332","Sonstige Härter/innen",377,2332
"KldB92","de","2333","Anlasser/innen",378,2333
"KldB92","de","2337","Metallvergüterhelfer/innen",379,2337
"KldB92","de","2339","andere Metallvergüter/innen",380,2339
"KldB92","de","2340","Galvaniseur(e/innen) o.n.A.",381,2340
"KldB92","de","2341","Galvaniseur(e/innen) und Metallschleifer/innen",382,2341
"KldB92","de","2342","Metallfärber/innen",383,2342
"KldB92","de","2343","Metallbeizer/innen",384,2343
"KldB92","de","2347","Galvaniseur-, Metallfärberhelfer/innen",385,2347
"KldB92","de","2349","andere Galvaniseur(e/innen)",386,2349
"KldB92","de","2350","Metalloberflächenveredler/innen o.n.A.",387,2350
"KldB92","de","2351","Emaillierer/innen",388,2351
"KldB92","de","2352","Metallschmelztaucher/innen",389,2352
"KldB92","de","2353","Metallspritzer/innen",390,2353
"KldB92","de","2354","Metallplattierer/innen",391,2354
"KldB92","de","2355","Emailschriftenmaler/innen",392,2355
"KldB92","de","2357","Metalloberflächenveredlerhelfer/innen",393,2357
"KldB92","de","2359","andere Metalloberflächenveredler/innen",394,2359
"KldB92","de","2410","Schweißer/innen o.n.A.",395,2410
"KldB92","de","2411","Preßschweißer/innen",396,2411
"KldB92","de","2412","Schmelzschweißer/innen",397,2412
"KldB92","de","2413","Gasschweißer/innen",398,2413
"KldB92","de","2414","Elektroschweißer/innen",399,2414
"KldB92","de","2415","Brennschneider/innen",400,2415
"KldB92","de","2417","Schweißer-, Brennschneiderhelfer/innen",401,2417
