sourceConceptScheme,sourceConcept,targetConceptScheme,targetConcept,prob,comment
"KldB2010","25253","ISCO08_ILO","3115",1,""
"KldB2010","25254","ISCO08_ILO","2144",1,""
"KldB2010","25293","ISCO08_ILO","3122",1,""
"KldB2010","25294","ISCO08_ILO","2141",1,""
"KldB2010","26112","ISCO08_ILO","7412",1,""
"KldB2010","26113","ISCO08_ILO","3113",1,""
"KldB2010","26114","ISCO08_ILO","2151",1,""
"KldB2010","26122","ISCO08_ILO","7421",1,""
"KldB2010","26123","ISCO08_ILO","3114",1,""
"KldB2010","26124","ISCO08_ILO","2152",1,""
"KldB2010","26193","ISCO08_ILO","3122",1,""
"KldB2010","26212","ISCO08_ILO","7411",1,""
"KldB2010","26222","ISCO08_ILO","7412",1,""
"KldB2010","26223","ISCO08_ILO","3113",1,""
"KldB2010","26232","ISCO08_ILO","7421",1,""
"KldB2010","26233","ISCO08_ILO","3131",1,""
"KldB2010","26234","ISCO08_ILO","2151",1,""
"KldB2010","26242","ISCO08_ILO","7412",1,""
"KldB2010","26243","ISCO08_ILO","3113",1,""
"KldB2010","26244","ISCO08_ILO","2151",1,""
"KldB2010","26252","ISCO08_ILO","7412",1,""
"KldB2010","26253","ISCO08_ILO","3113",1,""
"KldB2010","26262","ISCO08_ILO","7413",1,""
"KldB2010","26263","ISCO08_ILO","3113",1,""
"KldB2010","26264","ISCO08_ILO","2151",1,""
"KldB2010","26293","ISCO08_ILO","3122",1,""
"KldB2010","26301","ISCO08_ILO","8212",.40000001,""
"KldB2010","26301","ISCO08_ILO","7422",.2,""
"KldB2010","26301","ISCO08_ILO","9313",.2,""
"KldB2010","26301","ISCO08_ILO","9329",.2,""
"KldB2010","26302","ISCO08_ILO","7421",1,""
"KldB2010","26303","ISCO08_ILO","3113",.66666669,""
"KldB2010","26303","ISCO08_ILO","3114",.33333334,""
"KldB2010","26304","ISCO08_ILO","2151",.66666669,""
"KldB2010","26304","ISCO08_ILO","2152",.33333334,""
"KldB2010","26312","ISCO08_ILO","7422",1,""
"KldB2010","26313","ISCO08_ILO","3522",.66666669,""
"KldB2010","26313","ISCO08_ILO","3114",.33333334,""
"KldB2010","26314","ISCO08_ILO","2153",.66666669,""
"KldB2010","26314","ISCO08_ILO","2152",.33333334,""
"KldB2010","26322","ISCO08_ILO","8189",1,""
"KldB2010","26323","ISCO08_ILO","3114",1,""
"KldB2010","26324","ISCO08_ILO","2152",1,""
"KldB2010","26332","ISCO08_ILO","7421",1,""
"KldB2010","26333","ISCO08_ILO","3114",1,""
"KldB2010","26334","ISCO08_ILO","2152",1,""
"KldB2010","26382","ISCO08_ILO","7421",1,""
"KldB2010","26383","ISCO08_ILO","3114",1,""
"KldB2010","26384","ISCO08_ILO","2149",1,""
"KldB2010","26393","ISCO08_ILO","3122",1,""
"KldB2010","27103","ISCO08_ILO","3119",1,""
"KldB2010","27104","ISCO08_ILO","2149",1,""
"KldB2010","27182","ISCO08_ILO","3119",1,""
"KldB2010","27183","ISCO08_ILO","3119",1,""
"KldB2010","27184","ISCO08_ILO","2149",1,""
"KldB2010","27194","ISCO08_ILO","1223",1,""
"KldB2010","27212","ISCO08_ILO","3118",1,""
"KldB2010","27223","ISCO08_ILO","3118",1,""
"KldB2010","27224","ISCO08_ILO","2149",1,""
"KldB2010","27232","ISCO08_ILO","7222",.66666669,""
"KldB2010","27232","ISCO08_ILO","7522",.33333334,""
"KldB2010","27282","ISCO08_ILO","7522",1,""
"KldB2010","27283","ISCO08_ILO","3119",1,""
"KldB2010","27284","ISCO08_ILO","2149",1,""
"KldB2010","27293","ISCO08_ILO","3122",1,""
"KldB2010","27294","ISCO08_ILO","1349",1,""
"KldB2010","27302","ISCO08_ILO","3119",1,""
"KldB2010","27303","ISCO08_ILO","3119",.66666669,""
"KldB2010","27303","ISCO08_ILO","3139",.33333334,""
"KldB2010","27304","ISCO08_ILO","2141",1,""
"KldB2010","27312","ISCO08_ILO","7543",1,""
"KldB2010","27313","ISCO08_ILO","3119",1,""
"KldB2010","27314","ISCO08_ILO","2141",1,""
"KldB2010","27393","ISCO08_ILO","3122",1,""
"KldB2010","27394","ISCO08_ILO","1321",1,""
"KldB2010","28101","ISCO08_ILO","9329",1,""
"KldB2010","28102","ISCO08_ILO","8152",.66666669,""
"KldB2010","28102","ISCO08_ILO","8151",.33333334,""
"KldB2010","28103","ISCO08_ILO","3115",1,""
"KldB2010","28104","ISCO08_ILO","2149",1,""
"KldB2010","28112","ISCO08_ILO","7532",.5,""
"KldB2010","28112","ISCO08_ILO","7533",.25,""
"KldB2010","28112","ISCO08_ILO","7318",.25,""
"KldB2010","28113","ISCO08_ILO","2163",1,""
"KldB2010","28114","ISCO08_ILO","2163",1,""
"KldB2010","28122","ISCO08_ILO","8152",.5,""
"KldB2010","28122","ISCO08_ILO","7533",.25,""
"KldB2010","28122","ISCO08_ILO","8159",.25,""
"KldB2010","28123","ISCO08_ILO","3115",1,""
"KldB2010","28132","ISCO08_ILO","8151",.66666669,""
"KldB2010","28132","ISCO08_ILO","8152",.33333334,""
"KldB2010","28133","ISCO08_ILO","3115",1,""
"KldB2010","28142","ISCO08_ILO","8154",1,""
"KldB2010","28143","ISCO08_ILO","3115",1,""
"KldB2010","28193","ISCO08_ILO","3122",1,""
"KldB2010","28194","ISCO08_ILO","1321",.5,""
"KldB2010","28194","ISCO08_ILO","2149",.25,""
"KldB2010","28194","ISCO08_ILO","3122",.25,""
"KldB2010","28212","ISCO08_ILO","7532",1,""
"KldB2010","28213","ISCO08_ILO","2163",1,""
"KldB2010","28214","ISCO08_ILO","2163",1,""
"KldB2010","28221","ISCO08_ILO","8153",.40000001,""
"KldB2010","28221","ISCO08_ILO","7533",.2,""
"KldB2010","28221","ISCO08_ILO","8159",.2,""
"KldB2010","28221","ISCO08_ILO","9329",.2,""
"KldB2010","28222","ISCO08_ILO","7531",.40000001,""
"KldB2010","28222","ISCO08_ILO","7532",.2,""
"KldB2010","28222","ISCO08_ILO","7533",.2,""
