"sourceConceptScheme","sourceConcept","targetConceptScheme","targetConcept","prob","comment"
"ISCO-08_Ganzeboom","3410","SIOPS","49.84",1,
"ISCO-08_Ganzeboom","3411","SIOPS","54.17",1,
"ISCO-08_Ganzeboom","3412","SIOPS","49",1,
"ISCO-08_Ganzeboom","3413","SIOPS","39",1,
"ISCO-08_Ganzeboom","3420","SIOPS","49.63",1,
"ISCO-08_Ganzeboom","3421","SIOPS","48.62",1,
"ISCO-08_Ganzeboom","3422","SIOPS","50",1,
"ISCO-08_Ganzeboom","3423","SIOPS","49.63",1,
"ISCO-08_Ganzeboom","3430","SIOPS","50.38",1,
"ISCO-08_Ganzeboom","3431","SIOPS","45.69",1,
"ISCO-08_Ganzeboom","3432","SIOPS","38",1,
"ISCO-08_Ganzeboom","3433","SIOPS","50.38",1,
"ISCO-08_Ganzeboom","3434","SIOPS","38",1,
"ISCO-08_Ganzeboom","3435","SIOPS","54.59",1,
"ISCO-08_Ganzeboom","3500","SIOPS","47.24",1,
"ISCO-08_Ganzeboom","3510","SIOPS","53",1,
"ISCO-08_Ganzeboom","3511","SIOPS","53",1,
"ISCO-08_Ganzeboom","3512","SIOPS","53",1,
"ISCO-08_Ganzeboom","3513","SIOPS","53",1,
"ISCO-08_Ganzeboom","3514","SIOPS","53",1,
"ISCO-08_Ganzeboom","3520","SIOPS","44.87",1,
"ISCO-08_Ganzeboom","3521","SIOPS","44.87",1,
"ISCO-08_Ganzeboom","3522","SIOPS","44.87",1,
"ISCO-08_Ganzeboom","4000","SIOPS","38.54",1,
"ISCO-08_Ganzeboom","4100","SIOPS","41.81",1,
"ISCO-08_Ganzeboom","4110","SIOPS","42.09",1,
"ISCO-08_Ganzeboom","4120","SIOPS","50.87",1,
"ISCO-08_Ganzeboom","4130","SIOPS","44.16",1,
"ISCO-08_Ganzeboom","4131","SIOPS","42",1,
"ISCO-08_Ganzeboom","4132","SIOPS","45",1,
"ISCO-08_Ganzeboom","4200","SIOPS","38.19",1,
"ISCO-08_Ganzeboom","4210","SIOPS","38.53",1,
"ISCO-08_Ganzeboom","4211","SIOPS","40.28",1,
"ISCO-08_Ganzeboom","4212","SIOPS","38.53",1,
"ISCO-08_Ganzeboom","4213","SIOPS","38.53",1,
"ISCO-08_Ganzeboom","4214","SIOPS","27",1,
"ISCO-08_Ganzeboom","4220","SIOPS","37.83",1,
"ISCO-08_Ganzeboom","4221","SIOPS","43",1,
"ISCO-08_Ganzeboom","4222","SIOPS","37.83",1,
"ISCO-08_Ganzeboom","4223","SIOPS","42.15",1,
"ISCO-08_Ganzeboom","4224","SIOPS","33",1,
"ISCO-08_Ganzeboom","4225","SIOPS","37.83",1,
"ISCO-08_Ganzeboom","4226","SIOPS","34.24",1,
"ISCO-08_Ganzeboom","4227","SIOPS","37.83",1,
"ISCO-08_Ganzeboom","4229","SIOPS","37.83",1,
"ISCO-08_Ganzeboom","4300","SIOPS","32.37",1,
"ISCO-08_Ganzeboom","4310","SIOPS","34",1,
"ISCO-08_Ganzeboom","4311","SIOPS","34",1,
