"sourceConceptScheme ","sourceConcept ","targetConceptScheme ","targetConcept ","prob ","comment"
"ISCO-08_Infas","3310","ISCO-08_Ganzeboom ","3310",1,
"ISCO-08_Infas","3311","ISCO-08_Ganzeboom ","3311",1,
"ISCO-08_Infas","3312","ISCO-08_Ganzeboom ","3312",1,
"ISCO-08_Infas","3313","ISCO-08_Ganzeboom ","3313",1,
"ISCO-08_Infas","3314","ISCO-08_Ganzeboom ","3314",1,
"ISCO-08_Infas","3315","ISCO-08_Ganzeboom ","3315",1,
"ISCO-08_Infas","3319",,,,"infas-Label: nicht akademische Fachkräfte im Bereich Finanzen (Gesis-Sondercode)"
"ISCO-08_Infas","3320","ISCO-08_Ganzeboom ","3320",1,
"ISCO-08_Infas","3321","ISCO-08_Ganzeboom ","3321",1,
"ISCO-08_Infas","3322","ISCO-08_Ganzeboom ","3322",1,
"ISCO-08_Infas","3323","ISCO-08_Ganzeboom ","3323",1,
"ISCO-08_Infas","3324","ISCO-08_Ganzeboom ","3324",1,
"ISCO-08_Infas","3330","ISCO-08_Ganzeboom ","3330",1,
"ISCO-08_Infas","3331","ISCO-08_Ganzeboom ","3331",1,
"ISCO-08_Infas","3332","ISCO-08_Ganzeboom ","3332",1,
"ISCO-08_Infas","3333","ISCO-08_Ganzeboom ","3333",1,
"ISCO-08_Infas","3334","ISCO-08_Ganzeboom ","3334",1,
"ISCO-08_Infas","3339","ISCO-08_Ganzeboom ","3339",1,
"ISCO-08_Infas","3340","ISCO-08_Ganzeboom ","3340",1,
"ISCO-08_Infas","3341","ISCO-08_Ganzeboom ","3341",1,
"ISCO-08_Infas","3342","ISCO-08_Ganzeboom ","3342",1,
"ISCO-08_Infas","3343","ISCO-08_Ganzeboom ","3343",1,
"ISCO-08_Infas","3344","ISCO-08_Ganzeboom ","3344",1,
"ISCO-08_Infas","3350","ISCO-08_Ganzeboom ","3350",1,
"ISCO-08_Infas","3351","ISCO-08_Ganzeboom ","3351",1,
"ISCO-08_Infas","3352","ISCO-08_Ganzeboom ","3352",1,
"ISCO-08_Infas","3353","ISCO-08_Ganzeboom ","3353",1,
"ISCO-08_Infas","3354","ISCO-08_Ganzeboom ","3354",1,
"ISCO-08_Infas","3355","ISCO-08_Ganzeboom ","3355",1,
"ISCO-08_Infas","3359","ISCO-08_Ganzeboom ","3359",1,
"ISCO-08_Infas","3400","ISCO-08_Ganzeboom ","3400",1,
"ISCO-08_Infas","3410","ISCO-08_Ganzeboom ","3410",1,
"ISCO-08_Infas","3411","ISCO-08_Ganzeboom ","3411",1,
"ISCO-08_Infas","3412","ISCO-08_Ganzeboom ","3412",1,
"ISCO-08_Infas","3413","ISCO-08_Ganzeboom ","3413",1,
"ISCO-08_Infas","3420","ISCO-08_Ganzeboom ","3420",1,
"ISCO-08_Infas","3421","ISCO-08_Ganzeboom ","3421",1,
"ISCO-08_Infas","3422","ISCO-08_Ganzeboom ","3422",1,
"ISCO-08_Infas","3423","ISCO-08_Ganzeboom ","3423",1,
"ISCO-08_Infas","3430","ISCO-08_Ganzeboom ","3430",1,
"ISCO-08_Infas","3431","ISCO-08_Ganzeboom ","3431",1,
"ISCO-08_Infas","3432","ISCO-08_Ganzeboom ","3432",1,
"ISCO-08_Infas","3433","ISCO-08_Ganzeboom ","3433",1,
"ISCO-08_Infas","3434","ISCO-08_Ganzeboom ","3434",1,
"ISCO-08_Infas","3435","ISCO-08_Ganzeboom ","3435",1,
"ISCO-08_Infas","3500","ISCO-08_Ganzeboom ","3500",1,
"ISCO-08_Infas","3510","ISCO-08_Ganzeboom ","3510",1,
"ISCO-08_Infas","3511","ISCO-08_Ganzeboom ","3511",1,
"ISCO-08_Infas","3512","ISCO-08_Ganzeboom ","3512",1,
"ISCO-08_Infas","3513","ISCO-08_Ganzeboom ","3513",1,
"ISCO-08_Infas","3514","ISCO-08_Ganzeboom ","3514",1,
"ISCO-08_Infas","3520","ISCO-08_Ganzeboom ","3520",1,
"ISCO-08_Infas","3521","ISCO-08_Ganzeboom ","3521",1,
"ISCO-08_Infas","3522","ISCO-08_Ganzeboom ","3522",1,
"ISCO-08_Infas","4000","ISCO-08_Ganzeboom ","4000",1,
"ISCO-08_Infas","4100","ISCO-08_Ganzeboom ","4100",1,
"ISCO-08_Infas","4110","ISCO-08_Ganzeboom ","4110",1,
"ISCO-08_Infas","4120","ISCO-08_Ganzeboom ","4120",1,
"ISCO-08_Infas","4130","ISCO-08_Ganzeboom ","4130",1,
"ISCO-08_Infas","4131","ISCO-08_Ganzeboom ","4131",1,
"ISCO-08_Infas","4132","ISCO-08_Ganzeboom ","4132",1,
"ISCO-08_Infas","4200","ISCO-08_Ganzeboom ","4200",1,
"ISCO-08_Infas","4210","ISCO-08_Ganzeboom ","4210",1,
"ISCO-08_Infas","4211","ISCO-08_Ganzeboom ","4211",1,
"ISCO-08_Infas","4212","ISCO-08_Ganzeboom ","4212",1,
"ISCO-08_Infas","4213","ISCO-08_Ganzeboom ","4213",1,
"ISCO-08_Infas","4214","ISCO-08_Ganzeboom ","4214",1,
"ISCO-08_Infas","4220","ISCO-08_Ganzeboom ","4220",1,
"ISCO-08_Infas","4221","ISCO-08_Ganzeboom ","4221",1,
"ISCO-08_Infas","4222","ISCO-08_Ganzeboom ","4222",1,
"ISCO-08_Infas","4223","ISCO-08_Ganzeboom ","4223",1,
"ISCO-08_Infas","4224","ISCO-08_Ganzeboom ","4224",1,
"ISCO-08_Infas","4225","ISCO-08_Ganzeboom ","4225",1,
"ISCO-08_Infas","4226","ISCO-08_Ganzeboom ","4226",1,
"ISCO-08_Infas","4227","ISCO-08_Ganzeboom ","4227",1,
"ISCO-08_Infas","4229","ISCO-08_Ganzeboom ","4229",1,
"ISCO-08_Infas","4300","ISCO-08_Ganzeboom ","4300",1,
"ISCO-08_Infas","4310","ISCO-08_Ganzeboom ","4310",1,
"ISCO-08_Infas","4311","ISCO-08_Ganzeboom ","4311",1,
"ISCO-08_Infas","4312","ISCO-08_Ganzeboom ","4312",1,
"ISCO-08_Infas","4313","ISCO-08_Ganzeboom ","4313",1,
"ISCO-08_Infas","4320","ISCO-08_Ganzeboom ","4320",1,
"ISCO-08_Infas","4321","ISCO-08_Ganzeboom ","4321",1,
"ISCO-08_Infas","4322","ISCO-08_Ganzeboom ","4322",1,
"ISCO-08_Infas","4323","ISCO-08_Ganzeboom ","4323",1,
"ISCO-08_Infas","4400","ISCO-08_Ganzeboom ","4400",1,
"ISCO-08_Infas","4410","ISCO-08_Ganzeboom ","4410",1,
"ISCO-08_Infas","4411","ISCO-08_Ganzeboom ","4411",1,
"ISCO-08_Infas","4412","ISCO-08_Ganzeboom ","4412",1,
