"ConceptScheme","labelStyle","Concept","prefLabel","sortorder","prefValue"
"ISCO-08_Kantar","de","3354","Fachkräfte, staatl. Genehmigungsstellen",191,3354
"ISCO-08_Kantar","de","3355","Polizeikommissare/-innen",192,3355
"ISCO-08_Kantar","de","3359","Fachkräfte, öffentl. Verwaltung, a.n.g.",193,3359
"ISCO-08_Kantar","de","3411","Nicht akad. Fachkräfte,  Recht",194,3411
"ISCO-08_Kantar","de","3412","Nicht akad. Fachkräfte, Sozialpflege",195,3412
"ISCO-08_Kantar","de","3413","Ordensschwestern/- brüder",196,3413
"ISCO-08_Kantar","de","3421","Berufssportler/-innen",197,3421
"ISCO-08_Kantar","de","3422","Sportlehrer/-innen",198,3422
"ISCO-08_Kantar","de","3423","Trainer/-innen, Fitness u. Erholung",199,3423
"ISCO-08_Kantar","de","3431","Fotografen/-innen",200,3431
"ISCO-08_Kantar","de","3432","Raumgestalter/-innen",201,3432
"ISCO-08_Kantar","de","3433","Fachkräfte, Kunstgalerien/Museen",202,3433
"ISCO-08_Kantar","de","3434","Küchenchefs/-innen",203,3434
"ISCO-08_Kantar","de","3435","Sonst. Fachkräfte, Gestaltung/Kultur",204,3435
"ISCO-08_Kantar","de","3511","Techniker/-innen, Betrieb v. Kommunikat.",205,3511
"ISCO-08_Kantar","de","3512","Techniker/-innen, Anwenderbetreuung",206,3512
"ISCO-08_Kantar","de","3513","Techniker/-innen, Computernetzwerke",207,3513
"ISCO-08_Kantar","de","3514","Webmaster",208,3514
"ISCO-08_Kantar","de","3521","Rundfunktechniker/-innen",209,3521
"ISCO-08_Kantar","de","3522","Telekommunikationstechniker/-innen",210,3522
"ISCO-08_Kantar","de","4110","Allgemeine Bürokräfte",211,4110
"ISCO-08_Kantar","de","4120","Sekretariatskräfte (allgemein)",212,4120
"ISCO-08_Kantar","de","4131","Schreibkräfte",213,4131
"ISCO-08_Kantar","de","4132","Datenerfasser/-innen",214,4132
"ISCO-08_Kantar","de","4211","Bank- u. andere Schalterbedienstete",215,4211
"ISCO-08_Kantar","de","4212","Buchmacher/-innen/Croupiers, Glücksspiel",216,4212
"ISCO-08_Kantar","de","4213","Pfandleiher/-innen",217,4213
"ISCO-08_Kantar","de","4214","Inkassobeauftragte",218,4214
"ISCO-08_Kantar","de","4221","Reiseverkehrsfachkräfte",219,4221
"ISCO-08_Kantar","de","4222","Kundeninformationsfachkräfte/Call Center",220,4222
"ISCO-08_Kantar","de","4223","Telefonist/-innen",221,4223
"ISCO-08_Kantar","de","4224","Hotelrezeptionisten/-innen",222,4224
"ISCO-08_Kantar","de","4225","Auskunftspersonal",223,4225
"ISCO-08_Kantar","de","4226","Empfangskräfte (allgemein)",224,4226
"ISCO-08_Kantar","de","4227","Interviewer/-innen, Umfragen",225,4227
"ISCO-08_Kantar","de","4229","Berufe, Kundeninformation, a.n. g.",226,4229
"ISCO-08_Kantar","de","4311","Bürokräfte, Rechnungswesen",227,4311
"ISCO-08_Kantar","de","4312","Bürokräfte, Statistik/Versicherungswesen",228,4312
"ISCO-08_Kantar","de","4313","Bürokräfte, Lohnbuchhaltung",229,4313
"ISCO-08_Kantar","de","4321","Fachkräfte, Lagerwirtschaft",230,4321
"ISCO-08_Kantar","de","4322","Bürokräfte, Material-/Fertigungsplanung",231,4322
"ISCO-08_Kantar","de","4323","Bürokräfte, Transportwirtschaft",232,4323
"ISCO-08_Kantar","de","4411","Bibliotheksassistenten/-innen",233,4411
"ISCO-08_Kantar","de","4412","Postverteiler/-innen",234,4412
"ISCO-08_Kantar","de","4413","Kodierer/-innen u. Korrekturleser/-innen",235,4413
"ISCO-08_Kantar","de","4414","Schreiber/-innen",236,4414
"ISCO-08_Kantar","de","4415","Bürokräfte, Registratur/Dokumentation",237,4415
"ISCO-08_Kantar","de","4416","Bürokräfte, Personalwesen",238,4416
"ISCO-08_Kantar","de","4419","Bürokräfte, a.n.g.",239,4419
"ISCO-08_Kantar","de","5111","Reisebegleiter/-innen",240,5111
"ISCO-08_Kantar","de","5112","Schaffner/-innen",241,5112
"ISCO-08_Kantar","de","5113","Reiseleiter/-innen",242,5113
"ISCO-08_Kantar","de","5120","Köche/-innen",243,5120
"ISCO-08_Kantar","de","5131","Kellner/-innen",244,5131
"ISCO-08_Kantar","de","5132","Barkeeper/-innen",245,5132
"ISCO-08_Kantar","de","5141","Friseure/-innen",246,5141
"ISCO-08_Kantar","de","5142","Kosmetiker/-innen",247,5142
"ISCO-08_Kantar","de","5151","Hauswirtschaftsleiter/-innen, Büro/Hotel",248,5151
"ISCO-08_Kantar","de","5152","Hauswirtschafter/-innen, Privathaushalte",249,5152
"ISCO-08_Kantar","de","5153","Hauswarte/-innen",250,5153
"ISCO-08_Kantar","de","5161","Astrologen/-innen u. Wahrsager/-innen",251,5161
"ISCO-08_Kantar","de","5162","Gesellschafter/-innen",252,5162
"ISCO-08_Kantar","de","5163","Bestatter/-innen",253,5163
"ISCO-08_Kantar","de","5164","Tierpfleger/-innen",254,5164
"ISCO-08_Kantar","de","5165","Fahrschullehrer/-innen",255,5165
"ISCO-08_Kantar","de","5169","Berufe, personenbez. Dienstl., a.n.g.",256,5169
"ISCO-08_Kantar","de","5211","Verkaufsstand- u. Marktverkäufer/-innen",257,5211
"ISCO-08_Kantar","de","5212","Straßenverkäufer/-innen, Lebensmittel",258,5212
"ISCO-08_Kantar","de","5221","Leiter/-innen, Einzelhandelsgeschäft",259,5221
"ISCO-08_Kantar","de","5222","Verkaufsaufsichtskräfte, Handelsgeschäft",260,5222
"ISCO-08_Kantar","de","5223","Verkäufer/-innen, Handelsgeschäft",261,5223
"ISCO-08_Kantar","de","5230","Kassierer/-innen",262,5230
"ISCO-08_Kantar","de","5241","Mannequins/Dressmen u. sonst. Modelle",263,5241
"ISCO-08_Kantar","de","5242","Produktvorführer/-innen",264,5242
"ISCO-08_Kantar","de","5243","Haustürverkäufer/-innen",265,5243
"ISCO-08_Kantar","de","5244","Telefonverkäufer/-innen",266,5244
"ISCO-08_Kantar","de","5245","Tankwarte/-innen",267,5245
"ISCO-08_Kantar","de","5246","Imbissverkäufer/-innen",268,5246
"ISCO-08_Kantar","de","5249","Verkaufskräfte, a.n.g.",269,5249
"ISCO-08_Kantar","de","5311","Kinderbetreuer/-innen",270,5311
"ISCO-08_Kantar","de","5312","Lernbetreuer/-innen",271,5312
"ISCO-08_Kantar","de","5321","Pflegehelfer/-innen",272,5321
"ISCO-08_Kantar","de","5322","Haus- u. Familienpfleger/-innen",273,5322
"ISCO-08_Kantar","de","5329","Betreuungsberufe, Gesundheitsw., a.n.g.",274,5329
"ISCO-08_Kantar","de","5411","Feuerwehrleute",275,5411
"ISCO-08_Kantar","de","5412","Polizisten/-innen",276,5412
"ISCO-08_Kantar","de","5413","Gefängnisaufseher/-innen",277,5413
"ISCO-08_Kantar","de","5414","Sicherheitswachpersonal",278,5414
"ISCO-08_Kantar","de","5419","Schutzkräfte u. Sicherheitsbed., a.n.g.",279,5419
"ISCO-08_Kantar","de","6111","Ackerbäuerinnen u. Ackerbauern",280,6111
"ISCO-08_Kantar","de","6112","Baum- u. Strauchfrüchteanbauer/-innen",281,6112
"ISCO-08_Kantar","de","6113","Gärtner, Saat- u. Pflanzenzüchter/-innen",282,6113
"ISCO-08_Kantar","de","6114","Fachkräfte, Mischkulturlandwirtschaft",283,6114
"ISCO-08_Kantar","de","6121","Nutztierhalter/-innen (ohne Geflügel)",284,6121
"ISCO-08_Kantar","de","6122","Geflügelhalter/-innen",285,6122
"ISCO-08_Kantar","de","6123","Imker/innen",286,6123
"ISCO-08_Kantar","de","6129","Tierhalter/-innen, a.n.g.",287,6129
"ISCO-08_Kantar","de","6130","Landwirt/-innen, Ackerbau u. Tierhaltung",288,6130
"ISCO-08_Kantar","de","6210","Forstarbeitskräfte",289,6210
"ISCO-08_Kantar","de","6221","Fachkräfte, Aquakultur",290,6221
"ISCO-08_Kantar","de","6222","Binnen- u. Küstenfischer/-innen",291,6222
"ISCO-08_Kantar","de","6223","Hochseefischer/-innen",292,6223
"ISCO-08_Kantar","de","6224","Jäger/innen u. Fallensteller/-innen",293,6224
"ISCO-08_Kantar","de","6310","Ackerbauer/-innen, Eigenbedarf",294,6310
"ISCO-08_Kantar","de","6320","Nutztierhalter/-innen, Eigenbedarf",295,6320
"ISCO-08_Kantar","de","6330","Ackerbauern/Nutztierhalter, Eigenbedarf",296,6330
"ISCO-08_Kantar","de","6340","Fischer/-innen, Eigenbedarf",297,6340
"ISCO-08_Kantar","de","7111","Rohbaufacharbeiter/-innen, Hochbau",298,7111
"ISCO-08_Kantar","de","7112","Maurer/-innen",299,7112
"ISCO-08_Kantar","de","7113","Steinbearbeiter/-innen)",300,7113
"ISCO-08_Kantar","de","7114","Betonoberflächenfertiger/-innen",301,7114
"ISCO-08_Kantar","de","7115","Zimmerleute u. Bautischler/-innen",302,7115
"ISCO-08_Kantar","de","7119","Baukonstruktionsberufe, a.n.g.",303,7119
"ISCO-08_Kantar","de","7121","Dachdecker/-innen",304,7121
"ISCO-08_Kantar","de","7122","Boden- u. Fliesenleger/innen",305,7122
"ISCO-08_Kantar","de","7123","Stuckateure/-innen",306,7123
"ISCO-08_Kantar","de","7124","Isolierer/-innen",307,7124
"ISCO-08_Kantar","de","7125","Glaser/-innen",308,7125
"ISCO-08_Kantar","de","7126","Bauspengler/-innen/Installateure/-innen",309,7126
"ISCO-08_Kantar","de","7127","Klima- u. Kälteanlagenbauer/-innen",310,7127
"ISCO-08_Kantar","de","7131","Maler/-innen",311,7131
"ISCO-08_Kantar","de","7132","Lackierer/-innen",312,7132
"ISCO-08_Kantar","de","7133","Rauchfangkehrer/-innen",313,7133
"ISCO-08_Kantar","de","7211","Former/-innen (für Metallguss)",314,7211
"ISCO-08_Kantar","de","7212","Schweißer/-innen",315,7212
"ISCO-08_Kantar","de","7213","Blechkaltverformer/-innen",316,7213
"ISCO-08_Kantar","de","7214","Baumetallverformer/-innen",317,7214
"ISCO-08_Kantar","de","7215","Verspannungsmonteure/-innen",318,7215
"ISCO-08_Kantar","de","7221","Grob-/Hammerschmiede/-innen",319,7221
"ISCO-08_Kantar","de","7222","Werkzeugmechaniker/-innen",320,7222
"ISCO-08_Kantar","de","7223","Werkzeugmaschineneinrichter/-innen",321,7223
"ISCO-08_Kantar","de","7224","Metallpolierer/-innen",322,7224
"ISCO-08_Kantar","de","7231","Kraftfahrzeugmechaniker/-innen",323,7231
"ISCO-08_Kantar","de","7232","Flugmotorenmechaniker/-innen",324,7232
"ISCO-08_Kantar","de","7233","Industriemaschinenmechaniker/-innen",325,7233
"ISCO-08_Kantar","de","7234","Fahrradmechaniker/-innen",326,7234
"ISCO-08_Kantar","de","7311","Präzisionsinstrumentenmacher/-innen",327,7311
"ISCO-08_Kantar","de","7312","Musikinstrumentenbauer/-innen",328,7312
"ISCO-08_Kantar","de","7313","Schmuckwarenhersteller/-innen",329,7313
"ISCO-08_Kantar","de","7314","Keramiker/-innen",330,7314
"ISCO-08_Kantar","de","7315","Glasmacher/-schneider/-schleifer/-innen",331,7315
"ISCO-08_Kantar","de","7316","Schildermaler/-innen u. Graveure/-innen",332,7316
"ISCO-08_Kantar","de","7317","Kunsthandwerkl. Berufe, Holz/Korbwaren",333,7317
"ISCO-08_Kantar","de","7318","Kunsthandwerkliche Berufe, Textil/Leder",334,7318
"ISCO-08_Kantar","de","7319","Kunsthandwerkliche Berufe, a.n.g.",335,7319
"ISCO-08_Kantar","de","7321","Techniker/-innen in der Druckvorstufe",336,7321
"ISCO-08_Kantar","de","7322","Drucker/-innen",337,7322
"ISCO-08_Kantar","de","7323","Berufe,  Druckweiterverarbeitung",338,7323
"ISCO-08_Kantar","de","7411","Bauelektriker/-innen",339,7411
"ISCO-08_Kantar","de","7412","Elektromechaniker/-innen",340,7412
"ISCO-08_Kantar","de","7413","Elektroleitungsinstallateur/-innen",341,7413
"ISCO-08_Kantar","de","7421","Elektroniker/-servicetechniker/-innen",342,7421
"ISCO-08_Kantar","de","7422","Installateure/-innen, Informationstechn.",343,7422
"ISCO-08_Kantar","de","7511","Fleischer/-innen u. Fischhändler/-innen",344,7511
"ISCO-08_Kantar","de","7512","Bäcker/-innen u. Konditor/-innen",345,7512
"ISCO-08_Kantar","de","7513","Molkerei- u. Käsereifachkräfte",346,7513
