"ConceptScheme ","labelStyle ","Concept ","prefLabel ","sortorder ","prefValue"
"ISCO-08_infas","de",3432,"Raumgestalter und Dekorateure",278,3432
"ISCO-08_infas","de",3433,"Fachkräfte in Kunstgalerien, Museen und Bibliotheken",279,3433
"ISCO-08_infas","de",3434,"Küchenchefs",280,3434
"ISCO-08_infas","de",3435,"Sonstige Fachkräfte in Gestaltung und Kultur",281,3435
"ISCO-08_infas","de",3500,"Informations- und Kommunikationstechniker",282,3500
"ISCO-08_infas","de",3510,"Techniker für den Betrieb von Informations- und Kommunikationstechnologie und für die Anwenderbetreuung",283,3510
"ISCO-08_infas","de",3511,"Techniker für den Betrieb von Informations- und Kommunikationstechnologie",284,3511
"ISCO-08_infas","de",3512,"Techniker für die Anwenderbetreuung in der Informations- und Kommunikationstechnologie",285,3512
"ISCO-08_infas","de",3513,"Techniker für Computernetzwerke und -systeme",286,3513
"ISCO-08_infas","de",3514,"Webmaster",287,3514
"ISCO-08_infas","de",3520,"Telekommunikations- und Rundfunktechniker",288,3520
"ISCO-08_infas","de",3521,"Techniker für Rundfunk und audiovisuelle Medien",289,3521
"ISCO-08_infas","de",3522,"Telekommunikationstechniker",290,3522
"ISCO-08_infas","de",4000,"Bürokräfte und verwandte Berufe",291,4000
"ISCO-08_infas","de",4100,"Allgemeine Büro- und Sekretariatskräfte",292,4100
"ISCO-08_infas","de",4110,"Allgemeine Bürokräfte",293,4110
"ISCO-08_infas","de",4120,"Sekretariatskräfte (allgemein)",294,4120
"ISCO-08_infas","de",4130,"Schreibkräfte und Datenerfasser",295,4130
"ISCO-08_infas","de",4131,"Schreibkräfte und Bediener von Textverarbeitungsanlagen",296,4131
"ISCO-08_infas","de",4132,"Datenerfasser",297,4132
"ISCO-08_infas","de",4200,"Bürokräfte mit Kundenkontakt",298,4200
"ISCO-08_infas","de",4210,"Schalterbedienstete, Inkassobeauftragte und verwandte Berufe",299,4210
"ISCO-08_infas","de",4211,"Bank- und andere Schalterbedienstete",300,4211
"ISCO-08_infas","de",4212,"Buchmacher, Croupiers und verwandte Berufe im Bereich Glücks- und Wettspiele",301,4212
"ISCO-08_infas","de",4213,"Pfandleiher und Geldverleiher",302,4213
"ISCO-08_infas","de",4214,"Inkassobeauftragte und verwandte Berufe",303,4214
"ISCO-08_infas","de",4220,"Berufe im Bereich Kundeninformation",304,4220
"ISCO-08_infas","de",4221,"Reiseverkehrsfachkräfte",305,4221
"ISCO-08_infas","de",4222,"Kundeninformationsfachkräfte in Call Centers",306,4222
"ISCO-08_infas","de",4223,"Telefonisten",307,4223
"ISCO-08_infas","de",4224,"Hotelrezeptionisten",308,4224
"ISCO-08_infas","de",4225,"Auskunftspersonal",309,4225
"ISCO-08_infas","de",4226,"Empfangskräfte (allgemein)",310,4226
"ISCO-08_infas","de",4227,"Interviewer im Bereich Umfragen und Marktforschung",311,4227
"ISCO-08_infas","de",4229,"Berufe im Bereich Kundeninformation, anderweitig nicht genannt",312,4229
"ISCO-08_infas","de",4300,"Bürokräfte im Finanz- und Rechnungswesen, in der Statistik und in der Materialwirtschaft",313,4300
"ISCO-08_infas","de",4310,"Bürokräfte im Finanz- und Rechnungswesen und in der Statistik",314,4310
"ISCO-08_infas","de",4311,"Bürokräfte im Rechnungswesen und in der Buchhaltung",315,4311
"ISCO-08_infas","de",4312,"Bürokräfte in der Statistik, im Finanz- und Versicherungswesen",316,4312
"ISCO-08_infas","de",4313,"Bürokräfte in der Lohnbuchhaltung",317,4313
