sourceConceptScheme,sourceConcept,targetConceptScheme,targetConcept,prob,comment
"ISCO-88_Ganzeboom","7411","MPS88","49.9",1,""
"ISCO-88_Ganzeboom","7412","MPS88","55",1,""
"ISCO-88_Ganzeboom","7413","MPS88","53.1",1,""
"ISCO-88_Ganzeboom","7414","MPS88","53.1",1,""
"ISCO-88_Ganzeboom","7415","MPS88","53.1",1,""
"ISCO-88_Ganzeboom","7416","MPS88","53.1",1,""
"ISCO-88_Ganzeboom","7421","MPS88","52.1",1,""
"ISCO-88_Ganzeboom","7422","MPS88","53.1",1,""
"ISCO-88_Ganzeboom","7423","MPS88","42.1",1,""
"ISCO-88_Ganzeboom","7424","MPS88","52.1",1,""
"ISCO-88_Ganzeboom","7431","MPS88","41.5",1,""
"ISCO-88_Ganzeboom","7432","MPS88","41.5",1,""
"ISCO-88_Ganzeboom","7433","MPS88","41.5",1,""
"ISCO-88_Ganzeboom","7434","MPS88","41.5",1,""
"ISCO-88_Ganzeboom","7435","MPS88","41.5",1,""
"ISCO-88_Ganzeboom","7436","MPS88","41.5",1,""
"ISCO-88_Ganzeboom","7437","MPS88","35.6",1,""
"ISCO-88_Ganzeboom","7441","MPS88","51.1",1,""
"ISCO-88_Ganzeboom","7442","MPS88","51.1",1,""
"ISCO-88_Ganzeboom","8111","MPS88","45.6",1,""
"ISCO-88_Ganzeboom","8112","MPS88","45.6",1,""
"ISCO-88_Ganzeboom","8113","MPS88","45.6",1,""
"ISCO-88_Ganzeboom","8121","MPS88","43.7",1,""
"ISCO-88_Ganzeboom","8122","MPS88","33.9",1,""
"ISCO-88_Ganzeboom","8123","MPS88","43.7",1,""
"ISCO-88_Ganzeboom","8124","MPS88","43.7",1,""
"ISCO-88_Ganzeboom","8131","MPS88","45.6",1,""
"ISCO-88_Ganzeboom","8139","MPS88","45.6",1,""
"ISCO-88_Ganzeboom","8141","MPS88","31.6",1,""
"ISCO-88_Ganzeboom","8142","MPS88","31.6",1,""
"ISCO-88_Ganzeboom","8143","MPS88","31.6",1,""
"ISCO-88_Ganzeboom","8151","MPS88","44.8",1,""
"ISCO-88_Ganzeboom","8152","MPS88","44.8",1,""
"ISCO-88_Ganzeboom","8153","MPS88","44.8",1,""
"ISCO-88_Ganzeboom","8154","MPS88","44.8",1,""
"ISCO-88_Ganzeboom","8155","MPS88","44.8",1,""
"ISCO-88_Ganzeboom","8159","MPS88","46",1,""
"ISCO-88_Ganzeboom","8161","MPS88","51.6",1,""
"ISCO-88_Ganzeboom","8162","MPS88","45.8",1,""
"ISCO-88_Ganzeboom","8163","MPS88","49",1,""
"ISCO-88_Ganzeboom","8171","MPS88","45.6",1,""
"ISCO-88_Ganzeboom","8172","MPS88","45.6",1,""
"ISCO-88_Ganzeboom","8211","MPS88","42.7",1,""
"ISCO-88_Ganzeboom","8212","MPS88","43.3",1,""
"ISCO-88_Ganzeboom","8221","MPS88","46.8",1,""
"ISCO-88_Ganzeboom","8222","MPS88","46.8",1,""
"ISCO-88_Ganzeboom","8223","MPS88","37.6",1,""
"ISCO-88_Ganzeboom","8224","MPS88","46.8",1,""
"ISCO-88_Ganzeboom","8229","MPS88","46.8",1,""
"ISCO-88_Ganzeboom","8231","MPS88","41.4",1,""
"ISCO-88_Ganzeboom","8232","MPS88","39.9",1,""
"ISCO-88_Ganzeboom","8240","MPS88","29.3",1,""
"ISCO-88_Ganzeboom","8251","MPS88","55",1,""
"ISCO-88_Ganzeboom","8252","MPS88","44.2",1,""
"ISCO-88_Ganzeboom","8253","MPS88","36.1",1,""
"ISCO-88_Ganzeboom","8261","MPS88","44.2",1,""
"ISCO-88_Ganzeboom","8262","MPS88","44.2",1,""
"ISCO-88_Ganzeboom","8263","MPS88","44.2",1,""
"ISCO-88_Ganzeboom","8264","MPS88","50.9",1,""
"ISCO-88_Ganzeboom","8265","MPS88","44.2",1,""
"ISCO-88_Ganzeboom","8266","MPS88","44.2",1,""
"ISCO-88_Ganzeboom","8269","MPS88","44.2",1,""
"ISCO-88_Ganzeboom","8271","MPS88","48.3",1,""
"ISCO-88_Ganzeboom","8272","MPS88","48.3",1,""
"ISCO-88_Ganzeboom","8273","MPS88","48.3",1,""
"ISCO-88_Ganzeboom","8274","MPS88","48.3",1,""
"ISCO-88_Ganzeboom","8275","MPS88","48.3",1,""
"ISCO-88_Ganzeboom","8276","MPS88","48.3",1,""
"ISCO-88_Ganzeboom","8277","MPS88","48.3",1,""
"ISCO-88_Ganzeboom","8278","MPS88","48.3",1,""
"ISCO-88_Ganzeboom","8279","MPS88","48.3",1,""
"ISCO-88_Ganzeboom","8281","MPS88","31.9",1,""
"ISCO-88_Ganzeboom","8282","MPS88","31.9",1,""
"ISCO-88_Ganzeboom","8283","MPS88","31.9",1,""
"ISCO-88_Ganzeboom","8284","MPS88","31.9",1,""
"ISCO-88_Ganzeboom","8285","MPS88","31.9",1,""
"ISCO-88_Ganzeboom","8286","MPS88","31.9",1,""
"ISCO-88_Ganzeboom","8290","MPS88","31.8",1,""
"ISCO-88_Ganzeboom","8311","MPS88","55.7",1,""
"ISCO-88_Ganzeboom","8312","MPS88","57",1,""
"ISCO-88_Ganzeboom","8321","MPS88","39.5",1,""
"ISCO-88_Ganzeboom","8322","MPS88","38.3",1,""
"ISCO-88_Ganzeboom","8323","MPS88","40.5",1,""
"ISCO-88_Ganzeboom","8324","MPS88","40.7",1,""
"ISCO-88_Ganzeboom","8331","MPS88","34.7",1,""
"ISCO-88_Ganzeboom","8332","MPS88","36.8",1,""
"ISCO-88_Ganzeboom","8333","MPS88","41.5",1,""
"ISCO-88_Ganzeboom","8334","MPS88","26.7",1,""
"ISCO-88_Ganzeboom","8340","MPS88","40",1,""
"ISCO-88_Ganzeboom","9111","MPS88","38.3",1,""
"ISCO-88_Ganzeboom","9112","MPS88","38.3",1,""
"ISCO-88_Ganzeboom","9113","MPS88","38.3",1,""
"ISCO-88_Ganzeboom","9120","MPS88","40.1",1,""
"ISCO-88_Ganzeboom","9131","MPS88","31.2",1,""
"ISCO-88_Ganzeboom","9132","MPS88","30",1,""
"ISCO-88_Ganzeboom","9133","MPS88","31.2",1,""
"ISCO-88_Ganzeboom","9141","MPS88","44.7",1,""
"ISCO-88_Ganzeboom","9142","MPS88","40.6",1,""
"ISCO-88_Ganzeboom","9151","MPS88","32.4",1,""
"ISCO-88_Ganzeboom","9152","MPS88","36.8",1,""
"ISCO-88_Ganzeboom","9153","MPS88","35.6",1,""
"ISCO-88_Ganzeboom","9161","MPS88","30.3",1,""
"ISCO-88_Ganzeboom","9162","MPS88","28.6",1,""
"ISCO-88_Ganzeboom","9211","MPS88","23.9",1,""
"ISCO-88_Ganzeboom","9212","MPS88","23.9",1,""
"ISCO-88_Ganzeboom","9213","MPS88","23.9",1,""
"ISCO-88_Ganzeboom","9311","MPS88","20",1,""
"ISCO-88_Ganzeboom","9312","MPS88","20",1,""
"ISCO-88_Ganzeboom","9313","MPS88","24.7",1,""
"ISCO-88_Ganzeboom","9321","MPS88","32.4",1,""
"ISCO-88_Ganzeboom","9322","MPS88","32.4",1,""
"ISCO-88_Ganzeboom","9331","MPS88","26.9",1,""
"ISCO-88_Ganzeboom","9332","MPS88","26.9",1,""
"ISCO-88_Ganzeboom","9333","MPS88","26.9",1,""
